198.199.84.bfb,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
207.241.231.iah,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
209.170.214.gai,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
209.237.237.hjf,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
209.249.4.gjc,2017-06-30 00:00:01,2017-06-30 00:00:01,1,2
213.105.134.fjf,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
216.244.66.bbi,2017-06-30 00:00:01,2017-06-30 00:00:01,1,6
216.244.66.ddh,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
34.226.172.ebg,2017-06-30 00:00:01,2017-06-30 00:00:01,1,6
35.161.75.beg,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
35.167.212.fha,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
38.105.116.iei,2017-06-30 00:00:01,2017-06-30 00:00:01,1,8
38.140.198.dgd,2017-06-30 00:00:01,2017-06-30 00:00:01,1,6
45.32.128.fbb,2017-06-30 00:00:01,2017-06-30 00:00:01,1,5
49.77.227.dfh,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
50.87.249.ede,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
52.90.157.idh,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
54.158.86.dci,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
54.162.220.aah,2017-06-30 00:00:01,2017-06-30 00:00:01,1,9
54.173.181.ghf,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
54.175.208.fdh,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
54.212.94.jcd,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
54.67.64.eij,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
64.209.89.cej,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
66.249.66.chj,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
66.249.66.jjh,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
67.225.243.djb,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
68.180.230.ede,2017-06-30 00:00:01,2017-06-30 00:00:01,1,2
73.137.105.cjj,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
73.222.244.jad,2017-06-30 00:00:01,2017-06-30 00:00:01,1,2
73.24.98.jii,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
84.201.133.ced,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
94.156.218.jad,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
95.111.49.aed,2017-06-30 00:00:01,2017-06-30 00:00:01,1,3
99.129.194.jbj,2017-06-30 00:00:01,2017-06-30 00:00:01,1,1
99.238.177.hec,2017-06-30 00:00:01,2017-06-30 00:00:01,1,2
106.120.173.jie,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
107.178.195.aag,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
107.178.195.bjg,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
107.178.195.chj,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
107.178.195.djc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
107.178.195.eff,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
107.178.195.gge,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
107.22.225.dea,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
107.23.85.jfd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,23
108.91.91.hbc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,20
109.145.75.gge,2017-06-30 00:00:02,2017-06-30 00:00:02,1,16
115.111.60.idd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
116.226.185.ceb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
117.91.231.fjf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,8
120.26.129.hec,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
121.40.63.gig,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
121.40.66.aie,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
128.138.64.cej,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
128.250.0.cdg,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
13.94.212.jdf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
137.116.199.fjb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,24
137.135.107.cje,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
146.88.97.jag,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
148.251.42.eib,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
149.56.12.jbf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,7
157.55.39.eih,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
158.132.91.haf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
158.69.116.fca,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
162.138.210.ggf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
163.117.2.gai,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
165.124.130.igj,2017-06-30 00:00:02,2017-06-30 00:00:02,1,6
165.124.130.jdj,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
165.124.130.jhd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
177.66.196.jfc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
185.25.32.fdh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
188.163.72.idh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
192.223.243.gjc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
198.199.84.bfb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
209.249.4.gjc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
213.105.134.fjf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
216.228.233.jdd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,6
216.244.66.bbi,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
216.244.66.ddh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
23.101.153.efc,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
31.221.13.jad,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
34.205.161.abh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,7
34.226.172.ebg,2017-06-30 00:00:02,2017-06-30 00:00:02,1,9
35.167.212.fha,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
38.105.116.iei,2017-06-30 00:00:02,2017-06-30 00:00:02,1,10
38.140.198.dgd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,6
38.88.175.jdd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
40.77.167.jde,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
45.32.128.fbb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
49.77.227.dfh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
50.116.50.fdf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
52.73.13.efh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
52.90.157.idh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
54.152.59.eci,2017-06-30 00:00:02,2017-06-30 00:00:02,1,12
54.158.86.dci,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
54.162.220.aah,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
54.175.208.fdh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
54.197.165.chj,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
54.212.94.jcd,2017-06-30 00:00:02,2017-06-30 00:00:02,1,5
64.124.25.jig,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
65.52.133.bij,2017-06-30 00:00:02,2017-06-30 00:00:02,1,41
65.92.86.ccg,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
65.99.237.iei,2017-06-30 00:00:02,2017-06-30 00:00:02,1,6
66.249.66.aag,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
66.249.66.jjh,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
67.225.243.djb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,8
68.180.230.ede,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
69.16.221.ecb,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
70.32.112.aab,2017-06-30 00:00:02,2017-06-30 00:00:02,1,10
73.24.98.jii,2017-06-30 00:00:02,2017-06-30 00:00:02,1,2
75.105.72.fib,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
85.118.133.fcf,2017-06-30 00:00:02,2017-06-30 00:00:02,1,1
94.156.218.jad,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
95.111.49.aed,2017-06-30 00:00:02,2017-06-30 00:00:02,1,3
99.238.177.hec,2017-06-30 00:00:02,2017-06-30 00:00:02,1,4
100.43.85.jbj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
107.21.18.jad,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
107.23.85.jfd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,24
108.91.91.hbc,2017-06-30 00:00:03,2017-06-30 00:00:03,1,16
109.145.75.gge,2017-06-30 00:00:03,2017-06-30 00:00:03,1,12
109.68.190.dff,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
116.226.185.ceb,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
117.91.231.fjf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,7
12.247.105.hhg,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
120.26.129.hec,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
121.40.65.ebc,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
128.138.64.cej,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
128.250.0.cdg,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
13.94.212.jdf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,52
137.135.107.cje,2017-06-30 00:00:03,2017-06-30 00:00:03,1,6
149.56.12.jbf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
157.55.39.eih,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
158.132.91.haf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
158.69.116.fca,2017-06-30 00:00:03,2017-06-30 00:00:03,1,6
162.249.57.hhg,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
163.117.2.gai,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
165.124.130.igj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,6
165.124.130.jdj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
165.124.130.jhd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
173.164.151.gbi,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
177.66.196.jfc,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
180.76.15.bgd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
180.76.15.edd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
180.76.15.eef,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
180.76.15.haa,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
180.76.15.igj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
185.25.32.fdh,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
188.163.72.idh,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
192.223.243.gjc,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
198.182.154.ech,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
198.199.84.bfb,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
207.241.231.iah,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
207.58.180.baj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
209.249.4.gjc,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
213.105.134.fjf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
216.228.233.jdd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,10
216.244.66.bbi,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
218.232.78.gfj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
218.30.103.ech,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
34.205.161.abh,2017-06-30 00:00:03,2017-06-30 00:00:03,1,6
34.209.20.agj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
34.226.172.ebg,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
35.167.212.fha,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
38.105.116.iei,2017-06-30 00:00:03,2017-06-30 00:00:03,1,8
38.140.198.dgd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,8
38.88.175.jdd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
40.77.167.jde,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
45.32.128.fbb,2017-06-30 00:00:03,2017-06-30 00:00:03,1,6
46.229.168.bhj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
50.116.50.fdf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
52.7.237.jic,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
52.90.157.idh,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
54.152.59.eci,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
54.158.86.dci,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
54.162.220.aah,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
54.197.165.chj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
54.212.94.jcd,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
54.67.64.eij,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
63.175.79.eja,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
64.124.25.jig,2017-06-30 00:00:03,2017-06-30 00:00:03,1,7
65.52.133.bij,2017-06-30 00:00:03,2017-06-30 00:00:03,1,10
65.99.237.iei,2017-06-30 00:00:03,2017-06-30 00:00:03,1,8
66.249.66.aag,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
66.249.66.chj,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
66.249.66.jjh,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
67.225.243.djb,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
68.180.230.ede,2017-06-30 00:00:03,2017-06-30 00:00:03,1,4
69.16.221.ecb,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
70.32.112.aab,2017-06-30 00:00:03,2017-06-30 00:00:03,1,8
73.222.244.jad,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
73.24.98.jii,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
74.208.74.aef,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
75.105.72.fib,2017-06-30 00:00:03,2017-06-30 00:00:03,1,1
85.118.133.fcf,2017-06-30 00:00:03,2017-06-30 00:00:03,1,5
94.156.218.jad,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
95.111.49.aed,2017-06-30 00:00:03,2017-06-30 00:00:03,1,3
99.238.177.hec,2017-06-30 00:00:03,2017-06-30 00:00:03,1,2
107.178.195.aag,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
107.178.195.bjg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
107.178.195.chj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
107.178.195.djc,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
107.23.85.jfd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,21
108.51.115.hji,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
108.54.237.aji,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
108.91.91.hbc,2017-06-30 00:00:04,2017-06-30 00:00:04,1,18
109.145.75.gge,2017-06-30 00:00:04,2017-06-30 00:00:04,1,13
115.111.60.idd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
116.226.185.ceb,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
117.91.231.fjf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,15
120.26.129.hec,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
121.40.65.ebc,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
121.40.66.gjj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
128.138.64.cej,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
128.250.0.cdg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
13.94.212.jdf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,58
137.135.107.cje,2017-06-30 00:00:04,2017-06-30 00:00:04,1,7
144.203.129.hji,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
149.56.12.jbf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
155.64.23.eja,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
158.132.91.haf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
162.249.57.hhg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
163.117.2.gai,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
163.172.71.jda,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
163.231.6.gai,2017-06-30 00:00:04,2017-06-30 00:00:04,1,12
165.117.232.ecb,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
165.124.130.igj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,5
165.124.130.jdj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
165.124.130.jhd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
173.226.98.ccg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
180.76.15.bgj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
180.76.15.fcg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
180.76.15.fib,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
180.76.15.hbf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
180.76.15.hec,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
185.25.32.fdh,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
188.163.72.idh,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
192.241.238.hhg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,18
207.241.231.iah,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
207.58.180.baj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,6
213.105.134.fjf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
216.228.233.jdd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,10
216.244.66.bbi,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
218.232.78.gfj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,4
23.101.153.efc,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
34.205.161.abh,2017-06-30 00:00:04,2017-06-30 00:00:04,1,13
34.226.172.ebg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,5
35.161.75.beg,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
35.167.212.fha,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
38.105.116.iei,2017-06-30 00:00:04,2017-06-30 00:00:04,1,6
38.140.198.dgd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,6
38.88.175.jdd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,3
40.77.167.jde,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
45.32.128.fbb,2017-06-30 00:00:04,2017-06-30 00:00:04,1,6
5.9.94.eaj,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
50.116.50.fdf,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
52.73.13.efh,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
52.90.157.idh,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
54.152.59.eci,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
54.158.86.dci,2017-06-30 00:00:04,2017-06-30 00:00:04,1,1
54.162.220.aah,2017-06-30 00:00:04,2017-06-30 00:00:04,1,5
54.212.94.jcd,2017-06-30 00:00:04,2017-06-30 00:00:04,1,4
54.67.64.eij,2017-06-30 00:00:04,2017-06-30 00:00:04,1,2
